"LOCATION","Country","SEX","Sex","AGE","Age","TIME","Time","Value","Flag Codes","Flags"
"DEU","Germany","W","Women","15-64","15 to 64","2020","2020",26362271,,
"DEU","Germany","M","Men","15-64","15 to 64","1990","1990",27750905,,
"DEU","Germany","M","Men","15-64","15 to 64","1991","1991",27936372,,
"DEU","Germany","M","Men","15-64","15 to 64","1992","1992",28175534,,
"DEU","Germany","M","Men","15-64","15 to 64","1993","1993",28347943,,
"DEU","Germany","M","Men","15-64","15 to 64","1994","1994",28374550,,
"DEU","Germany","M","Men","15-64","15 to 64","1995","1995",28410228,,
"DEU","Germany","M","Men","15-64","15 to 64","1996","1996",28469349,,
"DEU","Germany","M","Men","15-64","15 to 64","1997","1997",28484276,,
"DEU","Germany","M","Men","15-64","15 to 64","1998","1998",28463724,,
"DEU","Germany","M","Men","15-64","15 to 64","1999","1999",28423911,,
"DEU","Germany","M","Men","15-64","15 to 64","2000","2000",28354505,,
"DEU","Germany","M","Men","15-64","15 to 64","2001","2001",28299934,,
"DEU","Germany","M","Men","15-64","15 to 64","2002","2002",28260944,,
"DEU","Germany","M","Men","15-64","15 to 64","2003","2003",28182450,,
"DEU","Germany","M","Men","15-64","15 to 64","2004","2004",28046810,,
"DEU","Germany","M","Men","15-64","15 to 64","2005","2005",27885792,,
"DEU","Germany","M","Men","15-64","15 to 64","2006","2006",27718676,,
"DEU","Germany","M","Men","15-64","15 to 64","2007","2007",27585084,,
"DEU","Germany","M","Men","15-64","15 to 64","2008","2008",27463467,,
"DEU","Germany","M","Men","15-64","15 to 64","2009","2009",27317743,,
"DEU","Germany","M","Men","15-64","15 to 64","2010","2010",27274423,,
"DEU","Germany","M","Men","15-64","15 to 64","2011","2011",26569997,,
"DEU","Germany","M","Men","15-64","15 to 64","2012","2012",26687616,,
"DEU","Germany","M","Men","15-64","15 to 64","2013","2013",26795905,,
"DEU","Germany","M","Men","15-64","15 to 64","2014","2014",26907602,,
"DEU","Germany","M","Men","15-64","15 to 64","2015","2015",27191559,,
"DEU","Germany","M","Men","15-64","15 to 64","2016","2016",27407405,,
"DEU","Germany","M","Men","15-64","15 to 64","2017","2017",27388100,,
"DEU","Germany","M","Men","15-64","15 to 64","2018","2018",27361137,,
"DEU","Germany","M","Men","15-64","15 to 64","2019","2019",27302019,,
"DEU","Germany","M","Men","15-64","15 to 64","2020","2020",27182913,,
"DEU","Germany","T","Total","15-64","15 to 64","1990","1990",54792131,,
"DEU","Germany","T","Total","15-64","15 to 64","1991","1991",55023240,,
"DEU","Germany","T","Total","15-64","15 to 64","1992","1992",55349372,,
"DEU","Germany","T","Total","15-64","15 to 64","1993","1993",55613341,,
"DEU","Germany","T","Total","15-64","15 to 64","1994","1994",55686305,,
"DEU","Germany","T","Total","15-64","15 to 64","1995","1995",55774528,,
"DEU","Germany","T","Total","15-64","15 to 64","1996","1996",55907351,,
"DEU","Germany","T","Total","15-64","15 to 64","1997","1997",55980349,,
"DEU","Germany","T","Total","15-64","15 to 64","1998","1998",55991035,,
"DEU","Germany","T","Total","15-64","15 to 64","1999","1999",55952362,,
"DEU","Germany","T","Total","15-64","15 to 64","2000","2000",55851743,,
"DEU","Germany","T","Total","15-64","15 to 64","2001","2001",55772016,,
"DEU","Germany","T","Total","15-64","15 to 64","2002","2002",55719011,,
"DEU","Germany","T","Total","15-64","15 to 64","2003","2003",55595923,,
"DEU","Germany","T","Total","15-64","15 to 64","2004","2004",55359157,,
"DEU","Germany","T","Total","15-64","15 to 64","2005","2005",55063396,,
"DEU","Germany","T","Total","15-64","15 to 64","2006","2006",54746149,,
"DEU","Germany","T","Total","15-64","15 to 64","2007","2007",54495823,,
"DEU","Germany","T","Total","15-64","15 to 64","2008","2008",54275818,,
"DEU","Germany","T","Total","15-64","15 to 64","2009","2009",54006063,,
"DEU","Germany","T","Total","15-64","15 to 64","2010","2010",53922000,,
"DEU","Germany","T","Total","15-64","15 to 64","2011","2011",52856734,,
"DEU","Germany","T","Total","15-64","15 to 64","2012","2012",53038578,,
"DEU","Germany","T","Total","15-64","15 to 64","2013","2013",53198954,,
"DEU","Germany","T","Total","15-64","15 to 64","2014","2014",53347162,,
"DEU","Germany","T","Total","15-64","15 to 64","2015","2015",53708240,,
"DEU","Germany","T","Total","15-64","15 to 64","2016","2016",53978882,,
"DEU","Germany","T","Total","15-64","15 to 64","2017","2017",53937129,,
"DEU","Germany","T","Total","15-64","15 to 64","2018","2018",53877877,,
"DEU","Germany","T","Total","15-64","15 to 64","2019","2019",53764817,,
"DEU","Germany","T","Total","15-64","15 to 64","2020","2020",53545184,,
"DEU","Germany","W","Women","20-64","20 to 64","1990","1990",24854464,,
"DEU","Germany","W","Women","20-64","20 to 64","1991","1991",25003331,,
"DEU","Germany","W","Women","20-64","20 to 64","1992","1992",25142913,,
"DEU","Germany","W","Women","20-64","20 to 64","1993","1993",25235717,,
"DEU","Germany","W","Women","20-64","20 to 64","1994","1994",25258549,,
"DEU","Germany","W","Women","20-64","20 to 64","1995","1995",25263436,,
"DEU","Germany","W","Women","20-64","20 to 64","1996","1996",25279802,,
"DEU","Germany","W","Women","20-64","20 to 64","1997","1997",25294831,,
"DEU","Germany","W","Women","20-64","20 to 64","1998","1998",25297088,,
"DEU","Germany","W","Women","20-64","20 to 64","1999","1999",25280312,,
"DEU","Germany","W","Women","20-64","20 to 64","2000","2000",25245603,,
"DEU","Germany","W","Women","20-64","20 to 64","2001","2001",25218747,,
"DEU","Germany","W","Women","20-64","20 to 64","2002","2002",25190609,,
"DEU","Germany","W","Women","20-64","20 to 64","2003","2003",25121338,,
"DEU","Germany","W","Women","20-64","20 to 64","2004","2004",24991702,,
"DEU","Germany","W","Women","20-64","20 to 64","2005","2005",24833351,,
"DEU","Germany","W","Women","20-64","20 to 64","2006","2006",24689227,,
"DEU","Germany","W","Women","20-64","20 to 64","2007","2007",24618575,,
"DEU","Germany","W","Women","20-64","20 to 64","2008","2008",24588506,,
"DEU","Germany","W","Women","20-64","20 to 64","2009","2009",24544866,,
"DEU","Germany","W","Women","20-64","20 to 64","2010","2010",24587774,,
"DEU","Germany","W","Women","20-64","20 to 64","2011","2011",24312822,,
"DEU","Germany","W","Women","20-64","20 to 64","2012","2012",24386583,,
"DEU","Germany","W","Women","20-64","20 to 64","2013","2013",24437758,,
"DEU","Germany","W","Women","20-64","20 to 64","2014","2014",24471149,,
"DEU","Germany","W","Women","20-64","20 to 64","2015","2015",24530367,,
"DEU","Germany","W","Women","20-64","20 to 64","2016","2016",24578495,,
"DEU","Germany","W","Women","20-64","20 to 64","2017","2017",24581665,,
"DEU","Germany","W","Women","20-64","20 to 64","2018","2018",24581724,,
"DEU","Germany","W","Women","20-64","20 to 64","2019","2019",24552211,,
"DEU","Germany","W","Women","20-64","20 to 64","2020","2020",24479429,,
"DEU","Germany","M","Men","20-64","20 to 64","1990","1990",25445981,,
"DEU","Germany","M","Men","20-64","20 to 64","1991","1991",25738739,,
"DEU","Germany","M","Men","20-64","20 to 64","1992","1992",26028972,,
"DEU","Germany","M","Men","20-64","20 to 64","1993","1993",26197040,,
"DEU","Germany","M","Men","20-64","20 to 64","1994","1994",26198975,,
"DEU","Germany","M","Men","20-64","20 to 64","1995","1995",26187345,,
"DEU","Germany","M","Men","20-64","20 to 64","1996","1996",26189081,,
"DEU","Germany","M","Men","20-64","20 to 64","1997","1997",26160634,,
"DEU","Germany","M","Men","20-64","20 to 64","1998","1998",26110655,,
"DEU","Germany","M","Men","20-64","20 to 64","1999","1999",26053710,,
"DEU","Germany","M","Men","20-64","20 to 64","2000","2000",25983372,,
"DEU","Germany","M","Men","20-64","20 to 64","2001","2001",25926740,,
"DEU","Germany","M","Men","20-64","20 to 64","2002","2002",25871371,,
"DEU","Germany","M","Men","20-64","20 to 64","2003","2003",25766764,,
"DEU","Germany","M","Men","20-64","20 to 64","2004","2004",25602421,,
"DEU","Germany","M","Men","20-64","20 to 64","2005","2005",25418218,,
"DEU","Germany","M","Men","20-64","20 to 64","2006","2006",25257846,,
"DEU","Germany","M","Men","20-64","20 to 64","2007","2007",25174585,,
"DEU","Germany","M","Men","20-64","20 to 64","2008","2008",25126015,,
"DEU","Germany","M","Men","20-64","20 to 64","2009","2009",25062847,,
"DEU","Germany","M","Men","20-64","20 to 64","2010","2010",25105493,,
"DEU","Germany","M","Men","20-64","20 to 64","2011","2011",24495549,,
"DEU","Germany","M","Men","20-64","20 to 64","2012","2012",24618969,,
"DEU","Germany","M","Men","20-64","20 to 64","2013","2013",24721895,,
"DEU","Germany","M","Men","20-64","20 to 64","2014","2014",24822371,,
"DEU","Germany","M","Men","20-64","20 to 64","2015","2015",25049497,,
"DEU","Germany","M","Men","20-64","20 to 64","2016","2016",25218971,,
"DEU","Germany","M","Men","20-64","20 to 64","2017","2017",25228746,,
"DEU","Germany","M","Men","20-64","20 to 64","2018","2018",25254133,,
"DEU","Germany","M","Men","20-64","20 to 64","2019","2019",25241248,,
"DEU","Germany","M","Men","20-64","20 to 64","2020","2020",25167746,,
"DEU","Germany","T","Total","20-64","20 to 64","1990","1990",50300445,,
"DEU","Germany","T","Total","20-64","20 to 64","1991","1991",50742070,,
"DEU","Germany","T","Total","20-64","20 to 64","1992","1992",51171885,,
"DEU","Germany","T","Total","20-64","20 to 64","1993","1993",51432757,,
"DEU","Germany","T","Total","20-64","20 to 64","1994","1994",51457524,,
"DEU","Germany","T","Total","20-64","20 to 64","1995","1995",51450781,,
"DEU","Germany","T","Total","20-64","20 to 64","1996","1996",51468883,,
"DEU","Germany","T","Total","20-64","20 to 64","1997","1997",51455465,,
"DEU","Germany","T","Total","20-64","20 to 64","1998","1998",51407743,,
"DEU","Germany","T","Total","20-64","20 to 64","1999","1999",51334022,,
"DEU","Germany","T","Total","20-64","20 to 64","2000","2000",51228975,,
"DEU","Germany","T","Total","20-64","20 to 64","2001","2001",51145487,,
"DEU","Germany","T","Total","20-64","20 to 64","2002","2002",51061980,,
"DEU","Germany","T","Total","20-64","20 to 64","2003","2003",50888102,,
"DEU","Germany","T","Total","20-64","20 to 64","2004","2004",50594123,,
"DEU","Germany","T","Total","20-64","20 to 64","2005","2005",50251569,,
"DEU","Germany","T","Total","20-64","20 to 64","2006","2006",49947073,,
"DEU","Germany","T","Total","20-64","20 to 64","2007","2007",49793160,,
"DEU","Germany","T","Total","20-64","20 to 64","2008","2008",49714521,,
"DEU","Germany","T","Total","20-64","20 to 64","2009","2009",49607713,,
"DEU","Germany","T","Total","20-64","20 to 64","2010","2010",49693267,,
"DEU","Germany","T","Total","20-64","20 to 64","2011","2011",48808371,,
"DEU","Germany","T","Total","20-64","20 to 64","2012","2012",49005552,,
"DEU","Germany","T","Total","20-64","20 to 64","2013","2013",49159653,,
"DEU","Germany","T","Total","20-64","20 to 64","2014","2014",49293520,,
"DEU","Germany","T","Total","20-64","20 to 64","2015","2015",49579864,,
"DEU","Germany","T","Total","20-64","20 to 64","2016","2016",49797466,,
"DEU","Germany","T","Total","20-64","20 to 64","2017","2017",49810411,,
"DEU","Germany","T","Total","20-64","20 to 64","2018","2018",49835857,,
"DEU","Germany","T","Total","20-64","20 to 64","2019","2019",49793459,,
"DEU","Germany","T","Total","20-64","20 to 64","2020","2020",49647175,,
"DEU","Germany","W","Women","65_OVER","65 and over","1990","1990",7861182,,
"DEU","Germany","W","Women","65_OVER","65 and over","1991","1991",7920001,,
"DEU","Germany","W","Women","65_OVER","65 and over","1992","1992",7968443,,
"DEU","Germany","W","Women","65_OVER","65 and over","1993","1993",8017317,,
"DEU","Germany","W","Women","65_OVER","65 and over","1994","1994",8067768,,
"DEU","Germany","W","Women","65_OVER","65 and over","1995","1995",8119399,,
"DEU","Germany","W","Women","65_OVER","65 and over","1996","1996",8154856,,
"DEU","Germany","W","Women","65_OVER","65 and over","1997","1997",8167877,,
"DEU","Germany","W","Women","65_OVER","65 and over","1998","1998",8174680,,
"DEU","Germany","W","Women","65_OVER","65 and over","1999","1999",8226240,,
"DEU","Germany","W","Women","65_OVER","65 and over","2000","2000",8341640,,
"DEU","Germany","W","Women","65_OVER","65 and over","2001","2001",8481207,,
"DEU","Germany","W","Women","65_OVER","65 and over","2002","2002",8627761,,
"DEU","Germany","W","Women","65_OVER","65 and over","2003","2003",8786492,,
"DEU","Germany","W","Women","65_OVER","65 and over","2004","2004",8983465,,
"DEU","Germany","W","Women","65_OVER","65 and over","2005","2005",9204095,,
"DEU","Germany","W","Women","65_OVER","65 and over","2006","2006",9405189,,
"DEU","Germany","W","Women","65_OVER","65 and over","2007","2007",9535250,,
"DEU","Germany","W","Women","65_OVER","65 and over","2008","2008",9609572,,
"DEU","Germany","W","Women","65_OVER","65 and over","2009","2009",9673639,,
"DEU","Germany","W","Women","65_OVER","65 and over","2010","2010",9672574,,
"DEU","Germany","W","Women","65_OVER","65 and over","2011","2011",9537138,,
"DEU","Germany","W","Women","65_OVER","65 and over","2012","2012",9544944,,
"DEU","Germany","W","Women","65_OVER","65 and over","2013","2013",9581579,,
"DEU","Germany","W","Women","65_OVER","65 and over","2014","2014",9654162,,
"DEU","Germany","W","Women","65_OVER","65 and over","2015","2015",9750062,,
"DEU","Germany","W","Women","65_OVER","65 and over","2016","2016",9843397,,
"DEU","Germany","W","Women","65_OVER","65 and over","2017","2017",9937564,,
"DEU","Germany","W","Women","65_OVER","65 and over","2018","2018",10023425,,
"DEU","Germany","W","Women","65_OVER","65 and over","2019","2019",10113178,,
"DEU","Germany","W","Women","65_OVER","65 and over","2020","2020",10206040,,
"DEU","Germany","M","Men","65_OVER","65 and over","1990","1990",3993137,,
"DEU","Germany","M","Men","65_OVER","65 and over","1991","1991",4053453,,
"DEU","Germany","M","Men","65_OVER","65 and over","1992","1992",4135934,,
"DEU","Germany","M","Men","65_OVER","65 and over","1993","1993",4250905,,
"DEU","Germany","M","Men","65_OVER","65 and over","1994","1994",4383254,,
"DEU","Germany","M","Men","65_OVER","65 and over","1995","1995",4517712,,
"DEU","Germany","M","Men","65_OVER","65 and over","1996","1996",4639758,,
"DEU","Germany","M","Men","65_OVER","65 and over","1997","1997",4743721,,
"DEU","Germany","M","Men","65_OVER","65 and over","1998","1998",4842255,,
"DEU","Germany","M","Men","65_OVER","65 and over","1999","1999",4983114,,
"DEU","Germany","M","Men","65_OVER","65 and over","2000","2000",5180991,,
"DEU","Germany","M","Men","65_OVER","65 and over","2001","2001",5398661,,
"DEU","Germany","M","Men","65_OVER","65 and over","2002","2002",5624509,,
"DEU","Germany","M","Men","65_OVER","65 and over","2003","2003",5862913,,
"DEU","Germany","M","Men","65_OVER","65 and over","2004","2004",6130260,,
"DEU","Germany","M","Men","65_OVER","65 and over","2005","2005",6414666,,
"DEU","Germany","M","Men","65_OVER","65 and over","2006","2006",6679490,,
"DEU","Germany","M","Men","65_OVER","65 and over","2007","2007",6873768,,
"DEU","Germany","M","Men","65_OVER","65 and over","2008","2008",7014305,,
"DEU","Germany","M","Men","65_OVER","65 and over","2009","2009",7141736,,
"DEU","Germany","M","Men","65_OVER","65 and over","2010","2010",7200443,,
"DEU","Germany","M","Men","65_OVER","65 and over","2011","2011",7052791,,
"DEU","Germany","M","Men","65_OVER","65 and over","2012","2012",7114347,,
"DEU","Germany","M","Men","65_OVER","65 and over","2013","2013",7202405,,
"DEU","Germany","M","Men","65_OVER","65 and over","2014","2014",7316593,,
"DEU","Germany","M","Men","65_OVER","65 and over","2015","2015",7444381,,
"DEU","Germany","M","Men","65_OVER","65 and over","2016","2016",7561542,,
"DEU","Germany","M","Men","65_OVER","65 and over","2017","2017",7672143,,
"DEU","Germany","M","Men","65_OVER","65 and over","2018","2018",7773198,,
"DEU","Germany","M","Men","65_OVER","65 and over","2019","2019",7873927,,
"DEU","Germany","M","Men","65_OVER","65 and over","2020","2020",7975119,,
"DEU","Germany","T","Total","65_OVER","65 and over","1990","1990",11854319,,
"DEU","Germany","T","Total","65_OVER","65 and over","1991","1991",11973454,,
"DEU","Germany","T","Total","65_OVER","65 and over","1992","1992",12104377,,
"DEU","Germany","T","Total","65_OVER","65 and over","1993","1993",12268222,,
"DEU","Germany","T","Total","65_OVER","65 and over","1994","1994",12451022,,
"DEU","Germany","T","Total","65_OVER","65 and over","1995","1995",12637111,,
"DEU","Germany","T","Total","65_OVER","65 and over","1996","1996",12794614,,
"DEU","Germany","T","Total","65_OVER","65 and over","1997","1997",12911598,,
"DEU","Germany","T","Total","65_OVER","65 and over","1998","1998",13016935,,
"DEU","Germany","T","Total","65_OVER","65 and over","1999","1999",13209354,,
"DEU","Germany","T","Total","65_OVER","65 and over","2000","2000",13522631,,
"DEU","Germany","T","Total","65_OVER","65 and over","2001","2001",13879868,,
"DEU","Germany","T","Total","65_OVER","65 and over","2002","2002",14252270,,
"DEU","Germany","T","Total","65_OVER","65 and over","2003","2003",14649405,,
"DEU","Germany","T","Total","65_OVER","65 and over","2004","2004",15113725,,
"DEU","Germany","T","Total","65_OVER","65 and over","2005","2005",15618761,,
